opeid8,award_year,source_prefix,raw_postal_token,normalized_postal_token
01246200,2015-2016,campus,76017197,07601-7197
01246200,2016-2017,campus,76017197,07601-7197
01246200,2019-2020,campus,76017197,07601-7197
01252500,2006-2007,campus,9600493,00960-0493
01252500,2007-2008,campus,9600493,00960-0493
01252500,2013-2014,campus,9600493,00960-0493
01252500,2014-2015,campus,9600493,00960-0493
01252500,2015-2016,campus,9600493,00960-0493
01252500,2016-2017,campus,9600493,00960-0493
01252500,2019-2020,campus,9600493,00960-0493
01287700,2006-2007,campus,68551436,06855-1436
01287700,2007-2008,campus,68551436,06855-1436
01287700,2013-2014,campus,60321909,06032-1909
01291300,2006-2007,campus,66044226,06604-4226
01291300,2007-2008,campus,66044226,06604-4226
01292100,2006-2007,campus,21111204,02111-1204
01292100,2007-2008,campus,21111204,02111-1204
01294800,2006-2007,campus,27215330,02721-5330
01294800,2007-2008,campus,27215330,02721-5330
01294800,2013-2014,campus,27215330,02721-5330
01294800,2014-2015,campus,27215330,02721-5330
01294800,2015-2016,campus,27215330,02721-5330
01294800,2016-2017,campus,27215330,02721-5330
01294800,2019-2020,campus,27215330,02721-5330
01295400,2006-2007,campus,73064012,07306-4012
01295400,2007-2008,campus,73064012,07306-4012
01295400,2013-2014,campus,73064012,07306-4012
01295400,2014-2015,campus,73064012,07306-4012
01295400,2015-2016,campus,73064012,07306-4012
01295400,2016-2017,campus,73064012,07306-4012
01295400,2019-2020,campus,73064012,07306-4012
01314800,2006-2007,campus,9280411,00928-0411
01314800,2007-2008,campus,9280411,00928-0411
02061800,2006-2007,campus,75062516,07506-2516
02061800,2007-2008,campus,75062516,07506-2516
02061800,2013-2014,campus,75062516,07506-2516
02061800,2014-2015,campus,75062516,07506-2516
02061800,2015-2016,campus,75062516,07506-2516
02061800,2016-2017,campus,75062516,07506-2516
02063000,2006-2007,campus,19154508,01915-4508
02063000,2007-2008,campus,19154508,01915-4508
02063000,2013-2014,campus,19154508,01915-4508
02063000,2014-2015,campus,19154508,01915-4508
02063000,2015-2016,campus,19154508,01915-4508
02063000,2016-2017,campus,19154508,01915-4508
02063000,2019-2020,campus,19154508,01915-4508
02063100,2006-2007,campus,9083917,00908-3917
02063100,2007-2008,campus,9073917,00907-3917
02063100,2013-2014,campus,9073917,00907-3917
02063100,2014-2015,campus,9073917,00907-3917
02071900,2006-2007,campus,29033042,02903-3042
02071900,2007-2008,campus,29033042,02903-3042
02074000,2006-2007,campus,64059811,06405-9811
02074000,2007-2008,campus,64059811,06405-9811
02074000,2013-2014,campus,64059811,06405-9811
02074000,2014-2015,campus,64059811,06405-9811
02074000,2015-2016,campus,64059811,06405-9811
02074000,2016-2017,campus,64059811,06405-9811
02074000,2019-2020,campus,64059811,06405-9811
02076700,2006-2007,campus,21485103,02148-5103
02076700,2007-2008,campus,21485103,02148-5103
02079400,2006-2007,campus,24535202,02453-5202
02079400,2007-2008,campus,24535202,02453-5202
02086600,2006-2007,campus,56024017,05602-4017
02086600,2007-2008,campus,56024017,05602-4017
02092200,2006-2007,campus,18522214,01852-2214
02092200,2007-2008,campus,18522214,01852-2214
02092300,2006-2007,campus,71109802,07110-9802
02092300,2007-2008,campus,71109802,07110-9802
02092300,2013-2014,campus,71109802,07110-9802
02092300,2014-2015,campus,71109802,07110-9802
02092300,2015-2016,campus,71109802,07110-9802
02092300,2016-2017,campus,71109802,07110-9802
02092300,2019-2020,campus,71109802,07110-9802
02097900,2006-2007,campus,33019912,03301-9912
02097900,2007-2008,campus,33019912,03301-9912
02097900,2013-2014,campus,33019912,03301-9912
02100000,2006-2007,campus,9185955,00918-5955
02100000,2007-2008,campus,9185955,00918-5955
02100000,2013-2014,campus,9185955,00918-5955
02100000,2014-2015,campus,9185955,00918-5955
02100000,2015-2016,campus,9185955,00918-5955
02100000,2016-2017,campus,9185955,00918-5955
02100000,2019-2020,campus,9185955,00918-5955
02103700,2006-2007,campus,76523901,07652-3901
02103700,2007-2008,campus,76523901,07652-3901
02103700,2013-2014,campus,76523901,07652-3901
02103700,2014-2015,campus,76523901,07652-3901
02103700,2015-2016,campus,76523901,07652-3901
02103700,2016-2017,campus,76523901,07652-3901
02103700,2019-2020,campus,76523901,07652-3901
02104000,2006-2007,campus,80022983,08002-2983
02104000,2007-2008,campus,80022983,08002-2983
02104000,2013-2014,campus,80022983,08002-2983
02104000,2014-2015,campus,80022983,08002-2983
02104000,2015-2016,campus,80022983,08002-2983
02104000,2016-2017,campus,80022983,08002-2983
02104000,2019-2020,campus,80022983,08002-2983
02104400,2006-2007,campus,41021042,04102-1042
02104400,2007-2008,campus,41021042,04102-1042
02104400,2013-2014,campus,40930000,04093-0000
02104400,2014-2015,campus,40930000,04093-0000
02104400,2015-2016,campus,40930000,04093-0000
02104400,2016-2017,campus,40930000,04093-0000
02106600,2006-2007,campus,61101922,06110-1922
02106600,2007-2008,campus,61101922,06110-1922
02106600,2013-2014,campus,61101922,06110-1922
02106600,2014-2015,campus,61101922,06110-1922
02106600,2015-2016,campus,61101922,06110-1922
02106600,2016-2017,campus,61101922,06110-1922
02106600,2019-2020,campus,61101922,06110-1922
02122000,2006-2007,campus,21485118,02148-5118
02122000,2007-2008,campus,21485118,02148-5118
02122000,2013-2014,campus,21485118,02148-5118
02122000,2014-2015,campus,21485118,02148-5118
02122000,2015-2016,campus,21485118,02148-5118
02122000,2016-2017,campus,21485118,02148-5118
02122000,2019-2020,campus,21485118,02148-5118
02131600,2006-2007,campus,80129961,08012-9961
02131600,2007-2008,campus,80129961,08012-9961
02131600,2013-2014,campus,80129961,08012-9961
02131600,2014-2015,campus,80129961,08012-9961
02131600,2015-2016,campus,80129961,08012-9961
02131600,2016-2017,campus,80129961,08012-9961
02131600,2019-2020,campus,80129961,08012-9961
02132300,2006-2007,campus,74707041,07470-7041
02132300,2007-2008,campus,74707041,07470-7041
02132300,2013-2014,campus,74707041,07470-7041
02132300,2014-2015,campus,74707041,07470-7041
02132300,2015-2016,campus,74707041,07470-7041
02132300,2016-2017,campus,74707041,07470-7041
02132300,2019-2020,campus,74707041,07470-7041
02137000,2006-2007,campus,27803121,02780-3121
02137000,2007-2008,campus,27803121,02780-3121
02137000,2013-2014,campus,27803121,02780-3121
02137000,2014-2015,campus,27803121,02780-3121
02137000,2015-2016,campus,27803121,02780-3121
02137000,2016-2017,campus,27803121,02780-3121
02137000,2019-2020,campus,27803212,02780-3212
02143500,2006-2007,campus,58270072,05827-0072
02143500,2007-2008,campus,58270072,05827-0072
02143500,2013-2014,campus,58270072,05827-0072
02143500,2014-2015,campus,58270072,05827-0072
02143500,2015-2016,campus,58270072,05827-0072
02143500,2016-2017,campus,58270072,05827-0072
02143500,2019-2020,campus,58270072,05827-0072
02146800,2006-2007,campus,78014054,07801-4054
02146800,2007-2008,campus,78014054,07801-4054
02146800,2013-2014,campus,78014054,07801-4054
02146800,2014-2015,campus,78014054,07801-4054
02146800,2015-2016,campus,78014054,07801-4054
02146800,2016-2017,campus,78014054,07801-4054
02146800,2019-2020,campus,78014054,07801-4054
02163300,2013-2014,campus,9606032,00960-6032
02163300,2014-2015,campus,9606032,00960-6032
02163300,2015-2016,campus,9606032,00960-6032
02163300,2016-2017,campus,9606032,00960-6032
02163300,2019-2020,campus,9606032,00960-6032
02163500,2006-2007,campus,22152005,02215-2005
02163500,2007-2008,campus,22152005,02215-2005
02163500,2013-2014,campus,22152005,02215-2005
02163500,2014-2015,campus,22152005,02215-2005
02163500,2015-2016,campus,22152005,02215-2005
02163500,2016-2017,campus,24535201,02453-5201
02163500,2019-2020,campus,24535201,02453-5201
02163600,2013-2014,campus,24593211,02459-3211
02163600,2014-2015,campus,24593211,02459-3211
02163600,2015-2016,campus,24593211,02459-3211
02163600,2016-2017,campus,24593211,02459-3211
02163600,2019-2020,campus,24593211,02459-3211
02165100,2006-2007,campus,9192303,00919-2303
02165100,2007-2008,campus,9192303,00919-2303
02165100,2013-2014,campus,9192303,00919-2303
02165100,2014-2015,campus,9192303,00919-2303
02165100,2015-2016,campus,9192303,00919-2303
02165100,2016-2017,campus,9192303,00919-2303
02165100,2019-2020,campus,9192303,00919-2303
02166400,2006-2007,campus,9171102,00917-1102
02166400,2007-2008,campus,9171102,00917-1102
02166400,2013-2014,campus,9171102,00917-1102
02166400,2014-2015,campus,9171102,00917-1102
02166400,2015-2016,campus,9171102,00917-1102
02166400,2016-2017,campus,9171102,00917-1102
02174800,2006-2007,campus,31100000,03110-0000
02174800,2007-2008,campus,31100000,03110-0000
02174800,2013-2014,campus,31100000,03110-0000
02174800,2014-2015,campus,31100000,03110-0000
02174800,2015-2016,campus,31100000,03110-0000
02174800,2016-2017,campus,31100000,03110-0000
02174800,2019-2020,campus,31100000,03110-0000
02176900,2007-2008,campus,28861534,02886-1534
02181600,2006-2007,campus,16092038,01609-2038
02181600,2007-2008,campus,16092038,01609-2038
02181600,2013-2014,campus,16092038,01609-2038
02181600,2014-2015,campus,16092038,01609-2038
02181600,2015-2016,campus,16092038,01609-2038
02181600,2016-2017,campus,16092038,01609-2038
02181600,2019-2020,campus,16092038,01609-2038
02182900,2006-2007,campus,21385304,02138-5304
02182900,2007-2008,campus,21385304,02138-5304
02182900,2013-2014,campus,21385304,02138-5304
02182900,2014-2015,campus,21385304,02138-5304
02182900,2015-2016,campus,21385304,02138-5304
02182900,2016-2017,campus,21291647,02129-1647
02182900,2019-2020,campus,21291647,02129-1647
02183600,2006-2007,campus,70331042,07033-1042
02183600,2007-2008,campus,70331042,07033-1042
02183600,2013-2014,campus,70331042,07033-1042
02183600,2014-2015,campus,70331042,07033-1042
02183600,2015-2016,campus,70331042,07033-1042
02183600,2016-2017,campus,70331042,07033-1042
02183600,2019-2020,campus,70331042,07033-1042
02189100,2006-2007,campus,9261931,00926-1931
02189100,2007-2008,campus,9261931,00926-1931
02189100,2013-2014,campus,9261931,00926-1931
02189100,2014-2015,campus,9261931,00926-1931
02189100,2015-2016,campus,9261931,00926-1931
02189100,2016-2017,campus,9261931,00926-1931
02189100,2019-2020,campus,9261931,00926-1931
02189300,2006-2007,campus,6804222,00680-4222
02189300,2007-2008,campus,6804222,00680-4222
02189300,2013-2014,campus,6804222,00680-4222
02189300,2014-2015,campus,6804222,00680-4222
02189300,2015-2016,campus,6804222,00680-4222
02189300,2016-2017,campus,6804222,00680-4222
02189300,2019-2020,campus,6804222,00680-4222
02195400,2006-2007,campus,9606345,00960-6345
02195400,2007-2008,campus,9606345,00960-6345
02195400,2013-2014,campus,9610000,00961-0000
02195400,2014-2015,campus,9610000,00961-0000
02195400,2015-2016,campus,9610000,00961-0000
02195400,2016-2017,campus,9610000,00961-0000
02195400,2019-2020,campus,9610000,00961-0000
02195500,2006-2007,campus,6120000,00612-0000
02195500,2007-2008,campus,6120000,00612-0000
02195500,2013-2014,campus,6120000,00612-0000
02195500,2014-2015,campus,6120000,00612-0000
02195500,2015-2016,campus,6120000,00612-0000
02195500,2016-2017,campus,6120000,00612-0000
02195500,2019-2020,campus,6120000,00612-0000
02195800,2006-2007,campus,9182346,00918-2346
02195800,2007-2008,campus,9182346,00918-2346
02195800,2013-2014,campus,9183429,00918-3429
02195800,2014-2015,campus,9183429,00918-3429
02195800,2015-2016,campus,9183429,00918-3429
02195800,2016-2017,campus,9183429,00918-3429
02195800,2019-2020,campus,9183429,00918-3429
02195900,2006-2007,campus,9855907,00985-5907
02195900,2007-2008,campus,9855907,00985-5907
02195900,2013-2014,campus,9855907,00985-5907
02195900,2014-2015,campus,9855907,00985-5907
02195900,2015-2016,campus,9850000,00985-0000
02195900,2016-2017,campus,9850000,00985-0000
02195900,2019-2020,campus,9850000,00985-0000
02215100,2006-2007,campus,13761604,01376-1604
02215100,2007-2008,campus,13761604,01376-1604
02215100,2013-2014,campus,13761604,01376-1604
02215100,2014-2015,campus,13761604,01376-1604
02215100,2015-2016,campus,13761604,01376-1604
02215100,2016-2017,campus,13761604,01376-1604
02219600,2006-2007,campus,81094417,08109-4417
02219600,2007-2008,campus,81094417,08109-4417
02219600,2013-2014,campus,81094417,08109-4417
02219600,2014-2015,campus,80120200,08012-0200
02220400,2006-2007,campus,18016815,01801-6815
02220400,2007-2008,campus,18016815,01801-6815
02220400,2013-2014,campus,18016815,01801-6815
02220400,2014-2015,campus,18016815,01801-6815
02220400,2015-2016,campus,18016815,01801-6815
02220400,2016-2017,campus,18016815,01801-6815
02220400,2019-2020,campus,18016815,01801-6815
02223700,2006-2007,campus,70934623,07093-4623
02223700,2007-2008,campus,70934623,07093-4623
02223700,2013-2014,campus,70934623,07093-4623
02223700,2014-2015,campus,70934623,07093-4623
02223700,2015-2016,campus,70934623,07093-4623
02223700,2016-2017,campus,70934623,07093-4623
02223700,2019-2020,campus,70934623,07093-4623
02223900,2006-2007,campus,72012334,07201-2334
02223900,2007-2008,campus,72012334,07201-2334
02228800,2006-2007,campus,60889631,06088-9631
02228800,2007-2008,campus,60889631,06088-9631
02234900,2006-2007,campus,9093006,00909-3006
02234900,2007-2008,campus,9093006,00909-3006
02234900,2013-2014,campus,9093006,00909-3006
02234900,2014-2015,campus,9093006,00909-3006
02234900,2015-2016,campus,9093006,00909-3006
02234900,2016-2017,campus,9093006,00909-3006
02234900,2019-2020,campus,9093006,00909-3006
02241900,2006-2007,campus,9190759,00919-0759
02241900,2007-2008,campus,9190759,00919-0759
02241900,2013-2014,campus,9190759,00919-0759
02241900,2014-2015,campus,9190759,00919-0759
02241900,2015-2016,campus,9190759,00919-0759
02241900,2016-2017,campus,9190759,00919-0759
02241900,2019-2020,campus,9190759,00919-0759
02244900,2006-2007,campus,61082777,06108-2777
02244900,2007-2008,campus,61189980,06118-9980
02244900,2013-2014,campus,61189980,06118-9980
02244900,2014-2015,campus,61189980,06118-9980
02244900,2015-2016,campus,61189980,06118-9980
02244900,2016-2017,campus,61189980,06118-9980
02244900,2019-2020,campus,61189980,06118-9980
02247000,2006-2007,campus,37842003,03784-2003
02247000,2007-2008,campus,37842003,03784-2003
02247000,2013-2014,campus,37842003,03784-2003
02247000,2014-2015,campus,37842003,03784-2003
02247000,2015-2016,campus,37842003,03784-2003
02247000,2016-2017,campus,37842003,03784-2003
02247000,2019-2020,campus,37842003,03784-2003
02252700,2006-2007,campus,77124003,07712-4003
02252700,2007-2008,campus,77124003,07712-4003
02254000,2006-2007,campus,56023115,05602-3115
02254000,2007-2008,campus,56023115,05602-3115
02254000,2013-2014,campus,56023115,05602-3115
02254000,2014-2015,campus,56023115,05602-3115
02254000,2015-2016,campus,56023115,05602-3115
02254000,2016-2017,campus,56023115,05602-3115
02254000,2019-2020,campus,56023115,05602-3115
02260600,2006-2007,campus,9602036,00960-2036
02260600,2007-2008,campus,9602036,00960-2036
02260600,2013-2014,campus,9602036,00960-2036
02260600,2014-2015,campus,9602036,00960-2036
02260600,2015-2016,campus,9602036,00960-2036
02260600,2016-2017,campus,9602036,00960-2036
02260600,2019-2020,campus,9602036,00960-2036
02260800,2006-2007,campus,7260000,00726-0000
02260800,2007-2008,campus,7260000,00726-0000
02260800,2013-2014,campus,7260000,00726-0000
02260800,2014-2015,campus,7260000,00726-0000
02260800,2015-2016,campus,7260000,00726-0000
02260800,2016-2017,campus,7260000,00726-0000
02260800,2019-2020,campus,7260000,00726-0000
02261800,2006-2007,campus,70833306,07083-3306
02261800,2007-2008,campus,70833306,07083-3306
02265500,2006-2007,campus,87247166,08724-7166
02265500,2007-2008,campus,87247166,08724-7166
02265500,2013-2014,campus,87247166,08724-7166
02265500,2014-2015,campus,87247166,08724-7166
02265500,2015-2016,campus,87247166,08724-7166
02265500,2016-2017,campus,87247166,08724-7166
02265500,2019-2020,campus,87247166,08724-7166
02282700,2014-2015,campus,7854004,00785-4004
02282700,2015-2016,campus,7854004,00785-4004
02282700,2016-2017,campus,7854004,00785-4004
02282700,2019-2020,campus,7854004,00785-4004
02282800,2014-2015,campus,7387003,00738-7003
02282800,2015-2016,campus,7387003,00738-7003
02282800,2016-2017,campus,7387003,00738-7003
02282800,2019-2020,campus,7387003,00738-7003
02291000,2006-2007,campus,70802424,07080-2424
02291000,2007-2008,campus,70802424,07080-2424
02291000,2013-2014,campus,70802424,07080-2424
02297700,2013-2014,campus,9610000,00961-0000
02297700,2014-2015,campus,9610000,00961-0000
02297700,2015-2016,campus,9610000,00961-0000
02297700,2016-2017,campus,9570000,00957-0000
02297700,2019-2020,campus,9570000,00957-0000
02303800,2006-2007,campus,9610000,00961-0000
02303800,2007-2008,campus,9610000,00961-0000
02303800,2013-2014,campus,9610000,00961-0000
02303800,2014-2015,campus,9610000,00961-0000
02303800,2015-2016,campus,9610000,00961-0000
02303800,2016-2017,campus,9610000,00961-0000
02303800,2019-2020,campus,9610000,00961-0000
02316600,2013-2014,campus,61113975,06111-3975
02316600,2014-2015,campus,61113975,06111-3975
02316600,2015-2016,campus,61113975,06111-3975
02316600,2016-2017,campus,61113975,06111-3975
02316600,2019-2020,campus,64161649,06416-1649
02325700,2006-2007,campus,27406031,02740-6031
02325700,2007-2008,campus,27406031,02740-6031
02325700,2013-2014,campus,27406031,02740-6031
02325700,2014-2015,campus,27406031,02740-6031
02325700,2015-2016,campus,27406031,02740-6031
02325800,2006-2007,campus,23015570,02301-5570
02325800,2007-2008,campus,23015570,02301-5570
02325800,2013-2014,campus,23015570,02301-5570
02325800,2014-2015,campus,23015570,02301-5570
02325800,2015-2016,campus,23015570,02301-5570
02338200,2006-2007,campus,20212358,02021-2358
02338200,2007-2008,campus,20212358,02021-2358
02338200,2013-2014,campus,20212358,02021-2358
02338200,2014-2015,campus,20212358,02021-2358
02338200,2015-2016,campus,20212358,02021-2358
02338200,2016-2017,campus,20212358,02021-2358
02339400,2006-2007,campus,27462114,02746-2114
02339400,2007-2008,campus,27462114,02746-2114
02339400,2013-2014,campus,27462114,02746-2114
02339400,2014-2015,campus,27462114,02746-2114
02339400,2015-2016,campus,27462114,02746-2114
02339400,2016-2017,campus,27462114,02746-2114
02339400,2019-2020,campus,27462114,02746-2114
02340600,2006-2007,campus,7914138,00791-4138
02340600,2007-2008,campus,7914138,00791-4138
02340600,2013-2014,campus,7914138,00791-4138
02340600,2014-2015,campus,7914138,00791-4138
02340600,2015-2016,campus,7914138,00791-4138
02340600,2016-2017,campus,7914138,00791-4138
02340600,2019-2020,campus,7914138,00791-4138
02343600,2006-2007,campus,6120809,00612-0809
02343600,2007-2008,campus,6120809,00612-0809
02343600,2013-2014,campus,6120809,00612-0809
02343600,2014-2015,campus,6120809,00612-0809
02343600,2015-2016,campus,6120809,00612-0809
02343600,2016-2017,campus,6120809,00612-0809
02343600,2019-2020,campus,6130809,00613-0809
02347100,2013-2014,campus,44012999,04401-2999
02347100,2014-2015,campus,44012999,04401-2999
02460000,2013-2014,campus,9360000,00936-0000
02460000,2014-2015,campus,9360000,00936-0000
02460000,2015-2016,campus,9360000,00936-0000
02460000,2016-2017,campus,9360000,00936-0000
02460000,2019-2020,campus,9360000,00936-0000
02482400,2019-2020,campus,7162347,00716-2347
02491700,2007-2008,campus,24722577,02472-2577
02491700,2013-2014,campus,24722577,02472-2577
02491700,2014-2015,campus,24722577,02472-2577
02491700,2015-2016,campus,24722577,02472-2577
02491700,2016-2017,campus,24722577,02472-2577
02502400,2006-2007,campus,7840000,00784-0000
02502400,2007-2008,campus,7840000,00784-0000
02502400,2013-2014,campus,7840000,00784-0000
02503900,2006-2007,campus,78824343,07882-4343
02503900,2007-2008,campus,78824343,07882-4343
02503900,2013-2014,campus,78824343,07882-4343
02503900,2014-2015,campus,78824343,07882-4343
02503900,2015-2016,campus,78824343,07882-4343
02503900,2016-2017,campus,78824343,07882-4343
02503900,2019-2020,campus,78824343,07882-4343
02504500,2013-2014,campus,6805045,00680-5045
02504500,2014-2015,campus,6805045,00680-5045
02504500,2015-2016,campus,6805045,00680-5045
02504500,2016-2017,campus,6805045,00680-5045
02504500,2019-2020,campus,6805045,00680-5045
02505400,2006-2007,campus,9700000,00970-0000
02505400,2007-2008,campus,9700000,00970-0000
02505400,2013-2014,campus,9700000,00970-0000
02505400,2014-2015,campus,9700000,00970-0000
02505400,2015-2016,campus,9700000,00970-0000
02505400,2016-2017,campus,9700000,00970-0000
02505400,2019-2020,campus,9700000,00970-0000
02512400,2015-2016,campus,69011284,06901-1284
02525900,2006-2007,campus,79501409,07950-1409
02525900,2007-2008,campus,79501409,07950-1409
02525900,2013-2014,campus,79501409,07950-1409
02525900,2014-2015,campus,79501409,07950-1409
02525900,2015-2016,campus,79501409,07950-1409
02525900,2016-2017,campus,79501409,07950-1409
02525900,2019-2020,campus,79501409,07950-1409
02528200,2006-2007,campus,70604840,07060-4840
02528200,2007-2008,campus,70604840,07060-4840
02528200,2013-2014,campus,70604840,07060-4840
02528200,2014-2015,campus,70604840,07060-4840
02528200,2015-2016,campus,70604840,07060-4840
02528200,2016-2017,campus,70604840,07060-4840
02528200,2019-2020,campus,70604840,07060-4840
02532600,2006-2007,campus,53460000,05346-0000
02532600,2007-2008,campus,53460000,05346-0000
02532600,2013-2014,campus,53460000,05346-0000
02532600,2014-2015,campus,53460000,05346-0000
02532600,2015-2016,campus,53460000,05346-0000
02532600,2016-2017,campus,53460000,05346-0000
02532600,2019-2020,campus,53460000,05346-0000
02534900,2006-2007,campus,7162901,00716-2901
02534900,2007-2008,campus,7162901,00716-2901
02534900,2013-2014,campus,7162901,00716-2901
02534900,2014-2015,campus,7162901,00716-2901
02534900,2015-2016,campus,7162901,00716-2901
02534900,2016-2017,campus,7162901,00716-2901
02549700,2006-2007,campus,9073337,00907-3337
02549700,2007-2008,campus,9073337,00907-3337
02562500,2006-2007,campus,9183325,00918-3325
02562500,2007-2008,campus,9183325,00918-3325
02562500,2013-2014,campus,9183325,00918-3325
02562500,2014-2015,campus,9183325,00918-3325
02562500,2015-2016,campus,9183325,00918-3325
02562500,2019-2020,campus,9183325,00918-3325
02563500,2006-2007,campus,9071828,00907-1828
02563500,2007-2008,campus,9071828,00907-1828
02563500,2013-2014,campus,9071828,00907-1828
02568800,2006-2007,campus,78601149,07860-1149
02568800,2007-2008,campus,78601149,07860-1149
02568800,2013-2014,campus,78601149,07860-1149
02568800,2014-2015,campus,78601149,07860-1149
02568800,2015-2016,campus,78601149,07860-1149
02568800,2016-2017,campus,78601149,07860-1149
02568800,2019-2020,campus,78601149,07860-1149
02569400,2006-2007,campus,9011112,00901-1112
02569400,2007-2008,campus,9011112,00901-1112
02569400,2013-2014,campus,9011112,00901-1112
02569400,2014-2015,campus,9011112,00901-1112
02569400,2015-2016,campus,9011112,00901-1112
02569400,2016-2017,campus,9011112,00901-1112
02569400,2019-2020,campus,9011112,00901-1112
02570400,2006-2007,campus,9590000,00959-0000
02570400,2007-2008,campus,9253404,00925-3404
02570400,2013-2014,campus,9597270,00959-7270
02570400,2014-2015,campus,9597270,00959-7270
02570400,2015-2016,campus,9597270,00959-7270
02570400,2016-2017,campus,9597270,00959-7270
02570400,2019-2020,campus,9670000,00967-0000
02579800,2013-2014,campus,24581005,02458-1005
02579800,2014-2015,campus,24581005,02458-1005
02579800,2015-2016,campus,24581005,02458-1005
02586900,2006-2007,campus,80841520,08084-1520
02586900,2013-2014,campus,80432604,08043-2604
02586900,2014-2015,campus,80432604,08043-2604
02586900,2015-2016,campus,80432604,08043-2604
02586900,2016-2017,campus,80432604,08043-2604
02586900,2019-2020,campus,80432604,08043-2604
02587500,2006-2007,campus,9281150,00928-1150
02587500,2007-2008,campus,9281150,00928-1150
02587500,2013-2014,campus,9262602,00926-2602
02587500,2014-2015,campus,9262602,00926-2602
02587500,2015-2016,campus,9262602,00926-2602
02587500,2016-2017,campus,9262602,00926-2602
02587500,2019-2020,campus,9262602,00926-2602
02611100,2006-2007,campus,9609998,00960-9998
03016000,2013-2014,campus,9850000,00985-0000
03016000,2014-2015,campus,9850000,00985-0000
03016000,2015-2016,campus,9850000,00985-0000
03016000,2016-2017,campus,9850000,00985-0000
03016000,2019-2020,campus,9850000,00985-0000
03021900,2006-2007,campus,7250000,00725-0000
03021900,2007-2008,campus,7250000,00725-0000
03021900,2013-2014,campus,7250000,00725-0000
03021900,2014-2015,campus,7250000,00725-0000
03021900,2015-2016,campus,7250000,00725-0000
03021900,2016-2017,campus,7250000,00725-0000
03025500,2006-2007,campus,7256118,00725-6118
03025500,2007-2008,campus,7256118,00725-6118
03025500,2013-2014,campus,7256118,00725-6118
03025500,2014-2015,campus,7256118,00725-6118
03025500,2015-2016,campus,7256118,00725-6118
03025500,2016-2017,campus,7256118,00725-6118
03025500,2019-2020,campus,7256118,00725-6118
03029700,2006-2007,campus,6051955,00605-1955
03029700,2007-2008,campus,6051955,00605-1955
03029700,2013-2014,campus,6031955,00603-1955
03029700,2014-2015,campus,6031955,00603-1955
03029700,2015-2016,campus,6031955,00603-1955
03029700,2016-2017,campus,6031955,00603-1955
03029700,2019-2020,campus,6031955,00603-1955
03043100,2006-2007,campus,30544818,03054-4818
03043100,2007-2008,campus,30544818,03054-4818
03043100,2013-2014,campus,30544818,03054-4818
03043100,2014-2015,campus,30544818,03054-4818
03043100,2015-2016,campus,30544818,03054-4818
03043100,2016-2017,campus,30544818,03054-4818
03043100,2019-2020,campus,30544818,03054-4818
03070500,2006-2007,campus,7943517,00794-3517
03070500,2013-2014,campus,7943517,00794-3517
03070500,2014-2015,campus,7943517,00794-3517
03070500,2015-2016,campus,7943517,00794-3517
03070500,2016-2017,campus,7943517,00794-3517
03070500,2019-2020,campus,7943517,00794-3517
03075600,2006-2007,campus,7950000,00795-0000
03075600,2007-2008,campus,7950000,00795-0000
03075600,2013-2014,campus,7950000,00795-0000
03075600,2014-2015,campus,7950000,00795-0000
03075600,2015-2016,campus,7950000,00795-0000
03075600,2016-2017,campus,7950000,00795-0000
03075600,2019-2020,campus,7950000,00795-0000
03077500,2006-2007,campus,88174494,08817-4494
03077500,2007-2008,campus,88174494,08817-4494
03077500,2013-2014,campus,88174494,08817-4494
03077500,2014-2015,campus,88174494,08817-4494
03077500,2015-2016,campus,88174494,08817-4494
03077500,2016-2017,campus,88174494,08817-4494
03077500,2019-2020,campus,88174494,08817-4494
03079400,2006-2007,campus,63712333,06371-2333
03079400,2007-2008,campus,63712333,06371-2333
03079400,2013-2014,campus,63712333,06371-2333
03085700,2013-2014,campus,9597061,00959-7061
03085700,2014-2015,campus,9597061,00959-7061
03085700,2015-2016,campus,9597061,00959-7061
03085700,2016-2017,campus,9597061,00959-7061
03085700,2019-2020,campus,9597061,00959-7061
03094800,2006-2007,campus,67061211,06706-1211
03094800,2007-2008,campus,67061211,06706-1211
03094800,2013-2014,campus,67061211,06706-1211
03094800,2014-2015,campus,67061211,06706-1211
03094800,2015-2016,campus,67061211,06706-1211
03094800,2016-2017,campus,67061211,06706-1211
03094800,2019-2020,campus,67061211,06706-1211
03101300,2006-2007,campus,33016400,03301-6400
03101300,2007-2008,campus,33016400,03301-6400
03101300,2013-2014,campus,33016400,03301-6400
03101300,2014-2015,campus,33016400,03301-6400
03101300,2015-2016,campus,33016400,03301-6400
03101300,2016-2017,campus,33016400,03301-6400
03101300,2019-2020,campus,33016400,03301-6400
03112100,2006-2007,campus,9159538,00915-9538
03112100,2007-2008,campus,9159538,00915-9538
03112100,2013-2014,campus,9159538,00915-9538
03112100,2014-2015,campus,9159538,00915-9538
03112100,2015-2016,campus,9159538,00915-9538
03112100,2016-2017,campus,9159538,00915-9538
03112100,2019-2020,campus,9159538,00915-9538
03115200,2006-2007,campus,29145022,02914-5022
03115200,2007-2008,campus,29145022,02914-5022
03115200,2013-2014,campus,27715933,02771-5933
03115200,2014-2015,campus,27715933,02771-5933
03115200,2015-2016,campus,27715933,02771-5933
03115200,2016-2017,campus,27715933,02771-5933
03115200,2019-2020,campus,27715933,02771-5933
