opeid8,award_year,school,state,zip_code,unitid,ipeds_match_status,ipeds_root_unitid_count_start,ipeds_root_unitid_count_end,ipeds_anchor_sensitivity,ipeds_unitid_start,ipeds_unitid_end
03597300,2002-2003,JAGIELLONIAN UNIVERSITY,FC,31007,,no_exact_match,0,0,ambiguous_or_unmatched,,
03597300,2003-2004,JAGIELLONIAN UNIVERSITY,FC,31007,,no_exact_match,0,0,ambiguous_or_unmatched,,
03597300,2004-2005,JAGIELLONIAN UNIVERSITY,FC,31007,,no_exact_match,0,0,ambiguous_or_unmatched,,
03597300,2005-2006,JAGIELLONIAN UNIVERSITY,FC,31007,,no_exact_match,0,0,ambiguous_or_unmatched,,
03597300,2006-2007,JAGIELLONIAN UNIVERSITY,FC,31007,,no_exact_match,0,0,ambiguous_or_unmatched,,
03597300,2007-2008,JAGIELLONIAN UNIVERSITY,FC,31007,,no_exact_match,0,0,ambiguous_or_unmatched,,
03597300,2008-2009,JAGIELLONIAN UNIVERSITY,FC,31007,,no_exact_match,0,0,ambiguous_or_unmatched,,
03597300,2009-2010,JAGIELLONIAN UNIVERSITY,FC,31007,,no_exact_match,0,0,ambiguous_or_unmatched,,
03597300,2010-2011,JAGIELLONIAN UNIVERSITY,FC,31007,,no_exact_match,0,0,ambiguous_or_unmatched,,
03597300,2011-2012,JAGIELLONIAN UNIVERSITY,FC,31007,,no_exact_match,0,0,ambiguous_or_unmatched,,
03597300,2012-2013,JAGIELLONIAN UNIVERSITY,FC,31007,,no_exact_match,0,0,ambiguous_or_unmatched,,
03597300,2013-2014,JAGIELLONIAN UNIVERSITY,,31007,,no_exact_match,0,0,ambiguous_or_unmatched,,
03597300,2014-2015,JAGIELLONIAN UNIVERSITY,,31007,,no_exact_match,0,0,ambiguous_or_unmatched,,
03597300,2015-2016,JAGIELLONIAN UNIVERSITY,,31007,,no_exact_match,0,0,ambiguous_or_unmatched,,
03597300,2016-2017,JAGIELLONIAN UNIVERSITY,,31007,,no_exact_match,0,0,ambiguous_or_unmatched,,
03597300,2017-2018,JAGIELLONIAN UNIVERSITY,,31007,,no_exact_match,0,0,ambiguous_or_unmatched,,
03597300,2018-2019,JAGIELLONIAN UNIVERSITY,,31007,,no_exact_match,0,0,ambiguous_or_unmatched,,
03597300,2019-2020,JAGIELLONIAN UNIVERSITY,,31007,,no_exact_match,0,0,ambiguous_or_unmatched,,
03597300,2020-2021,JAGIELLONIAN UNIVERSITY,,31007,,no_exact_match,0,0,ambiguous_or_unmatched,,
03597300,2021-2022,JAGIELLONIAN UNIVERSITY,,31007,,no_exact_match,0,0,ambiguous_or_unmatched,,
03597300,2022-2023,JAGIELLONIAN UNIVERSITY,,31007,,no_exact_match,0,0,ambiguous_or_unmatched,,
03597300,2023-2024,JAGIELLONIAN UNIVERSITY,,31007,,no_exact_match,0,0,ambiguous_or_unmatched,,
03597300,2024-2025,JAGIELLONIAN UNIVERSITY,,31007,,no_exact_match,0,0,year_unavailable,,
03598300,2001-2002,PAUL MITCHELL THE SCHOOL,CA,93103-3137,,no_exact_match,0,1,ambiguous_or_unmatched,,441274
03598300,2016-2017,PAUL MITCHELL THE SCHOOL SANTA BARBARA,CA,93103-3137,,exact_unique_inactive,1,0,ambiguous_or_unmatched,441274,
03600300,2001-2002,AMERICAN TECHNOLOGICAL COLLEGE,PR,,,no_exact_match,0,1,ambiguous_or_unmatched,,441715
03601300,2001-2002,UNIVERSITAT JAUME I DE CASTELLO (UJI),FC,12071,,no_exact_match,0,0,ambiguous_or_unmatched,,
03601300,2002-2003,UNIVERSITAT JAUME I DE CASTELLO (UJI),FC,12071,,no_exact_match,0,0,ambiguous_or_unmatched,,
03601300,2003-2004,UNIVERSITAT JAUME I DE CASTELLO (UJI),FC,12071,,no_exact_match,0,0,ambiguous_or_unmatched,,
03601300,2004-2005,UNIVERSITAT JAUME I DE CASTELLO (UJI),FC,12071,,no_exact_match,0,0,ambiguous_or_unmatched,,
03601300,2005-2006,UNIVERSITAT JAUME I DE CASTELLO (UJI),FC,12071,,no_exact_match,0,0,ambiguous_or_unmatched,,
03601300,2006-2007,UNIVERSITAT JAUME I DE CASTELLO (UJI),FC,12071,,no_exact_match,0,0,ambiguous_or_unmatched,,
03601300,2007-2008,UNIVERSITAT JAUME I DE CASTELLO (UJI),FC,12071,,no_exact_match,0,0,ambiguous_or_unmatched,,
03601300,2008-2009,UNIVERSITAT JAUME I DE CASTELLO (UJI),FC,12071,,no_exact_match,0,0,ambiguous_or_unmatched,,
03601300,2009-2010,UNIVERSITAT JAUME I DE CASTELLO (UJI),FC,12071,,no_exact_match,0,0,ambiguous_or_unmatched,,
03601300,2010-2011,UNIVERSITAT JAUME I DE CASTELLO (UJI),FC,12071,,no_exact_match,0,0,ambiguous_or_unmatched,,
03601300,2011-2012,UNIVERSITAT JAUME I DE CASTELLO (UJI),FC,12071,,no_exact_match,0,0,ambiguous_or_unmatched,,
03601300,2012-2013,UNIVERSITAT JAUME I DE CASTELLO (UJI),FC,12071,,no_exact_match,0,0,ambiguous_or_unmatched,,
03602400,2002-2003,INSTITUTE OF NETWORK TECHNOLOGY,CA,90755-2274,,no_exact_match,0,1,ambiguous_or_unmatched,,443094
03605400,2001-2002,DICKERSON BEAUTY ACADEMY,VA,,,no_exact_match,0,1,ambiguous_or_unmatched,,441849
03605400,2002-2003,DICKERSON BEAUTY ACADEMY,VA,,,exact_unique_inactive,1,1,stable_unique,441849,441849
03605400,2003-2004,DICKERSON BEAUTY ACADEMY,VA,,,exact_unique_inactive,1,0,ambiguous_or_unmatched,441849,
03607300,2001-2002,MERIT TECHNICAL INSTITUTE,NJ,07102-4005,,no_exact_match,0,1,ambiguous_or_unmatched,,441520
03607400,2003-2004,TOTAL LOOK SCHOOL OF COSMETOLOGY AND MASSAGE THERAPY,IA,52136-1053,,no_exact_match,0,1,ambiguous_or_unmatched,,444909
03608300,2001-2002,CARIBBEAN FORENSIC & TECHNICAL COLLEGE,PR,,,no_exact_match,0,1,ambiguous_or_unmatched,,441706
03610300,2001-2002,MJ'S BEAUTY ACADEMY,TX,,,no_exact_match,0,1,ambiguous_or_unmatched,,441779
03610300,2017-2018,MJ'S BEAUTY ACADEMY,TX,75237-2564,,exact_unique_inactive,1,0,ambiguous_or_unmatched,441779,
03611300,2002-2003,BRIGHTON CENTER'S CENTER FOR EMPLOYMENT TRAINING,KY,,,no_exact_match,0,1,ambiguous_or_unmatched,,442976
03611400,2000-2001,FLORIDA BARBER ACADEMY,FL,33064-6739,,no_exact_match,0,0,ambiguous_or_unmatched,,
03611400,2001-2002,FLORIDA BARBER ACADEMY,FL,33064-6739,,no_exact_match,0,1,ambiguous_or_unmatched,,441380
03612400,2001-2002,VALLEY GRANDE INSTITUTE FOR ACADEMIC STUDIES,TX,78596-0000,,no_exact_match,0,0,ambiguous_or_unmatched,,
03612400,2002-2003,VALLEY GRANDE INSTITUTE FOR ACADEMIC STUDIES,TX,78596-0000,,no_exact_match,0,1,ambiguous_or_unmatched,,443322
03613300,2002-2003,UNIVERSITY OF NORTHERN BRITISH COLUMBIA,FC,00249,,no_exact_match,0,0,ambiguous_or_unmatched,,
03613300,2003-2004,UNIVERSITY OF NORTHERN BRITISH COLUMBIA,FC,00249,,no_exact_match,0,0,ambiguous_or_unmatched,,
03613300,2004-2005,UNIVERSITY OF NORTHERN BRITISH COLUMBIA,FC,00249,,no_exact_match,0,0,ambiguous_or_unmatched,,
03613300,2005-2006,UNIVERSITY OF NORTHERN BRITISH COLUMBIA,FC,00249,,no_exact_match,0,0,ambiguous_or_unmatched,,
03613300,2006-2007,UNIVERSITY OF NORTHERN BRITISH COLUMBIA,FC,00249,,no_exact_match,0,0,ambiguous_or_unmatched,,
03613300,2007-2008,UNIVERSITY OF NORTHERN BRITISH COLUMBIA,FC,00249,,no_exact_match,0,0,ambiguous_or_unmatched,,
03613300,2008-2009,UNIVERSITY OF NORTHERN BRITISH COLUMBIA,FC,00249,,no_exact_match,0,0,ambiguous_or_unmatched,,
03613300,2009-2010,UNIVERSITY OF NORTHERN BRITISH COLUMBIA,FC,00249,,no_exact_match,0,0,ambiguous_or_unmatched,,
03613300,2010-2011,UNIVERSITY OF NORTHERN BRITISH COLUMBIA,FC,00249,,no_exact_match,0,0,ambiguous_or_unmatched,,
03613300,2011-2012,UNIVERSITY OF NORTHERN BRITISH COLUMBIA,FC,00249,,no_exact_match,0,0,ambiguous_or_unmatched,,
03613300,2012-2013,UNIVERSITY OF NORTHERN BRITISH COLUMBIA,FC,00249,,no_exact_match,0,0,ambiguous_or_unmatched,,
03613300,2013-2014,UNIVERSITY OF NORTHERN BRITISH COLUMBIA - PRINCE GEORGE CAMPUS,,00249,,no_exact_match,0,0,ambiguous_or_unmatched,,
03613300,2014-2015,UNIVERSITY OF NORTHERN BRITISH COLUMBIA - PRINCE GEORGE CAMPUS,,00249,,no_exact_match,0,0,ambiguous_or_unmatched,,
03613300,2015-2016,UNIVERSITY OF NORTHERN BRITISH COLUMBIA - PRINCE GEORGE CAMPUS,,00249,,no_exact_match,0,0,ambiguous_or_unmatched,,
03613300,2016-2017,UNIVERSITY OF NORTHERN BRITISH COLUMBIA - PRINCE GEORGE CAMPUS,,00249,,no_exact_match,0,0,ambiguous_or_unmatched,,
03613300,2017-2018,UNIVERSITY OF NORTHERN BRITISH COLUMBIA - PRINCE GEORGE CAMPUS,,00249,,no_exact_match,0,0,ambiguous_or_unmatched,,
03613300,2018-2019,UNIVERSITY OF NORTHERN BRITISH COLUMBIA - PRINCE GEORGE CAMPUS,,00249,,no_exact_match,0,0,ambiguous_or_unmatched,,
03613300,2019-2020,UNIVERSITY OF NORTHERN BRITISH COLUMBIA,,00249,,no_exact_match,0,0,ambiguous_or_unmatched,,
03613300,2020-2021,UNIVERSITY OF NORTHERN BRITISH COLUMBIA,,00249,,no_exact_match,0,0,ambiguous_or_unmatched,,
03613300,2021-2022,UNIVERSITY OF NORTHERN BRITISH COLUMBIA,,00249,,no_exact_match,0,0,ambiguous_or_unmatched,,
03613300,2022-2023,UNIVERSITY OF NORTHERN BRITISH COLUMBIA,,00249,,no_exact_match,0,0,ambiguous_or_unmatched,,
03613300,2023-2024,UNIVERSITY OF NORTHERN BRITISH COLUMBIA,,00249,,no_exact_match,0,0,ambiguous_or_unmatched,,
03613300,2024-2025,UNIVERSITY OF NORTHERN BRITISH COLUMBIA,,00249,,no_exact_match,0,0,year_unavailable,,
03614300,2001-2002,UNITED BEAUTY COLLEGE,CA,,,no_exact_match,0,2,ambiguous_or_unmatched,,
03614300,2002-2003,UNITED BEAUTY COLLEGE,CA,,,multiple_exact_unitids,2,1,ambiguous_or_unmatched,,442204
03614300,2017-2018,DAVID'S ACADEMY OF BEAUTY,CA,90660-1089,,exact_unique_inactive,1,0,ambiguous_or_unmatched,442204,
03616300,2001-2002,AVIATION INSTITUTE OF MAINTENANCE,MO,64129-1811,,no_exact_match,0,1,ambiguous_or_unmatched,,441496
03617500,2005-2006,PHOENIX INSTITUTE OF HERBAL MEDICINE & ACUPUNCTURE,AZ,85012-1275,,no_exact_match,0,1,ambiguous_or_unmatched,,447698
03618300,2001-2002,FLORIDA INSTITUTE OF ANIMAL ARTS,FL,32792-1740,,no_exact_match,0,1,ambiguous_or_unmatched,,441441
03618300,2016-2017,Institute of Technical Arts,FL,32707-4912,,no_exact_match,0,0,ambiguous_or_unmatched,,
03619300,2002-2003,UNIVERSITY OF GREENWICH,FC,00109,,no_exact_match,0,0,ambiguous_or_unmatched,,
03619300,2003-2004,UNIVERSITY OF GREENWICH,FC,00109,,no_exact_match,0,0,ambiguous_or_unmatched,,
03619300,2004-2005,UNIVERSITY OF GREENWICH,FC,00109,,no_exact_match,0,0,ambiguous_or_unmatched,,
03619300,2005-2006,UNIVERSITY OF GREENWICH,FC,00109,,no_exact_match,0,0,ambiguous_or_unmatched,,
03619300,2006-2007,UNIVERSITY OF GREENWICH,FC,00109,,no_exact_match,0,0,ambiguous_or_unmatched,,
03619300,2007-2008,UNIVERSITY OF GREENWICH,FC,00109,,no_exact_match,0,0,ambiguous_or_unmatched,,
03619300,2008-2009,UNIVERSITY OF GREENWICH,FC,00109,,no_exact_match,0,0,ambiguous_or_unmatched,,
03619300,2009-2010,UNIVERSITY OF GREENWICH,FC,00109,,no_exact_match,0,0,ambiguous_or_unmatched,,
03619300,2010-2011,UNIVERSITY OF GREENWICH,FC,00109,,no_exact_match,0,0,ambiguous_or_unmatched,,
03619300,2011-2012,UNIVERSITY OF GREENWICH,FC,00109,,no_exact_match,0,0,ambiguous_or_unmatched,,
03619300,2012-2013,UNIVERSITY OF GREENWICH,FC,00109,,no_exact_match,0,0,ambiguous_or_unmatched,,
03619300,2013-2014,UNIVERSITY OF GREENWICH,,00109,,no_exact_match,0,0,ambiguous_or_unmatched,,
03619300,2014-2015,UNIVERSITY OF GREENWICH,,00109,,no_exact_match,0,0,ambiguous_or_unmatched,,
03619300,2015-2016,UNIVERSITY OF GREENWICH,,00109,,no_exact_match,0,0,ambiguous_or_unmatched,,
03619300,2016-2017,UNIVERSITY OF GREENWICH,,00109,,no_exact_match,0,0,ambiguous_or_unmatched,,
03619300,2017-2018,UNIVERSITY OF GREENWICH,,00109,,no_exact_match,0,0,ambiguous_or_unmatched,,
03619300,2018-2019,UNIVERSITY OF GREENWICH,,00109,,no_exact_match,0,0,ambiguous_or_unmatched,,
03619300,2019-2020,UNIVERSITY OF GREENWICH,,00109,,no_exact_match,0,0,ambiguous_or_unmatched,,
03619300,2020-2021,UNIVERSITY OF GREENWICH,,00109,,no_exact_match,0,0,ambiguous_or_unmatched,,
03619300,2021-2022,UNIVERSITY OF GREENWICH,,00109,,no_exact_match,0,0,ambiguous_or_unmatched,,
03619300,2022-2023,UNIVERSITY OF GREENWICH,,00109,,no_exact_match,0,0,ambiguous_or_unmatched,,
03619300,2023-2024,UNIVERSITY OF GREENWICH,,00109,,no_exact_match,0,0,ambiguous_or_unmatched,,
03619300,2024-2025,UNIVERSITY OF GREENWICH,,00109,,no_exact_match,0,0,year_unavailable,,
03621300,2009-2010,Liberty Training Institute,CA,90015-3316,,exact_unique_inactive,1,0,ambiguous_or_unmatched,444741,
03623300,2001-2002,VEE'S SCHOOL OF BEAUTY CULTURE,IL,,,no_exact_match,0,1,ambiguous_or_unmatched,,144616
03626300,2001-2002,BROWN AVEDA INSTITUTE,OH,44060-6212,,no_exact_match,0,1,ambiguous_or_unmatched,,441645
03627300,2001-2002,LAMAR INSTITUTE OF TECHNOLOGY,TX,77705-4142,,no_exact_match,0,1,ambiguous_or_unmatched,,441760
03627400,2001-2002,JACKSONVILLE BEAUTY INSTITUTE,FL,,,no_exact_match,0,1,ambiguous_or_unmatched,,441405
03627600,2001-2002,FLORIDA EDUCATION INSTITUTE,FL,,,no_exact_match,0,1,ambiguous_or_unmatched,,441423
03629300,2001-2002,HELMA INSTITUTE OF MASSAGE THERAPY,NJ,,,no_exact_match,0,1,ambiguous_or_unmatched,,441557
03629300,2007-2008,HELMA INSTITUTE OF MASSAGE THERAPY,NJ,76636,,exact_unique_inactive,1,0,ambiguous_or_unmatched,441557,
03629300,2008-2009,HELMA INSTITUTE OF MASSAGE THERAPY,NJ,07663-6200,,no_exact_match,0,0,ambiguous_or_unmatched,,
03631500,2001-2002,CORTIVA INSTITUTE - BRIAN UTTING SCHOOL OF MASSAGE,WA,98109-5211,,no_exact_match,0,0,ambiguous_or_unmatched,,
03631500,2002-2003,CORTIVA INSTITUTE - BRIAN UTTING SCHOOL OF MASSAGE,WA,98109-5211,,no_exact_match,0,1,ambiguous_or_unmatched,,443313
03633300,2001-2002,CALIFORNIA LEARNING CENTER,CA,92805-3700,,no_exact_match,0,0,ambiguous_or_unmatched,,
03633300,2002-2003,CALIFORNIA LEARNING CENTER,CA,92805-3700,,no_exact_match,0,1,ambiguous_or_unmatched,,442994
03635300,2009-2010,CARVER BIBLE COLLEGE,GA,30331-1300,,no_exact_match,0,1,ambiguous_or_unmatched,,139287
03637300,2006-2007,METRO AUTO ELECTRONICS TRAINING INSTITUTE,NJ,07033-1798,,no_exact_match,0,0,ambiguous_or_unmatched,,
03637300,2007-2008,METRO AUTO ELECTRONICS TRAINING INSTITUTE,NJ,70331,,no_exact_match,0,1,ambiguous_or_unmatched,,451389
03638300,2004-2005,ROSSLYN TRAINING ACADEMY OF COSMETOLOGY,PR,,,no_exact_match,0,1,ambiguous_or_unmatched,,446516
03638300,2008-2009,ROSSLYN TRAINING ACADEMY OF COSMETOLOGY,PR,00602-3225,,no_exact_match,0,1,ambiguous_or_unmatched,,446516
03638400,2003-2004,TAP THIS VALLEY WORKS CENTER FOR EMPLOYMENT TRAINING,VA,,,no_exact_match,0,1,ambiguous_or_unmatched,,444884
03639300,2001-2002,WEST COAST ULTRASOUND INSTITUTE,CA,90211-3312,,no_exact_match,0,1,ambiguous_or_unmatched,,441229
03642300,2001-2002,VALLEY MEDICAL COLLEGE,OR,,,no_exact_match,0,1,ambiguous_or_unmatched,,441663
03643300,2001-2002,MR. JOHN'S SCHOOL OF COSMETOLOGY & NAILS,IL,,,no_exact_match,0,0,ambiguous_or_unmatched,,
03643300,2002-2003,"MR. JOHN'S SCHOOL OF JACKSONVILLE, INC,",IL,62650-3488,,no_exact_match,0,1,ambiguous_or_unmatched,,443173
03644300,2002-2003,INSTITUTO TECNOLOGICO EMPRESARIAL,PR,,,no_exact_match,0,1,ambiguous_or_unmatched,,443119
03644300,2005-2006,Instituto Tecnologico Empresarial,PR,00976-0000,,exact_unique_inactive,1,0,ambiguous_or_unmatched,443119,
03644400,2008-2009,CANADIAN MENNONITE UNIVERSITY,FC,00322,,no_exact_match,0,0,ambiguous_or_unmatched,,
03644400,2009-2010,CANADIAN MENNONITE UNIVERSITY,FC,00322,,no_exact_match,0,0,ambiguous_or_unmatched,,
03644400,2010-2011,CANADIAN MENNONITE UNIVERSITY,FC,00322,,no_exact_match,0,0,ambiguous_or_unmatched,,
03644400,2011-2012,CANADIAN MENNONITE UNIVERSITY,FC,00322,,no_exact_match,0,0,ambiguous_or_unmatched,,
03644400,2012-2013,CANADIAN MENNONITE UNIVERSITY,FC,00322,,no_exact_match,0,0,ambiguous_or_unmatched,,
03644400,2013-2014,CANADIAN MENNONITE UNIVERSITY,,00322,,no_exact_match,0,0,ambiguous_or_unmatched,,
03645400,2001-2002,RUDY & KELLY ACADEMY OF HAIR AND NAILS,VA,23464-6857,,no_exact_match,0,1,ambiguous_or_unmatched,,441876
03646300,2001-2002,DESIGN'S SCHOOL OF COSMETOLOGY,CA,93446-1471,,no_exact_match,0,1,ambiguous_or_unmatched,,441256
03647300,2005-2006,NEW CONCEPTS SCHOOL OF COSMETOLOGY,TN,37311-7373,,no_exact_match,0,1,ambiguous_or_unmatched,,221980
03649300,2003-2004,HAWAII TECHNOLOGY INSTITUTE,HI,,,no_exact_match,0,1,ambiguous_or_unmatched,,444626
03650300,2007-2008,TRI-COMMUNITY ADULT EDUCATION,CA,91722-3925,,no_exact_match,0,0,ambiguous_or_unmatched,,
03650300,2016-2017,Tri-Community Adult Education,CA,91723-2239,,no_exact_match,0,1,ambiguous_or_unmatched,,484233
03650600,2001-2002,PC AGE,NJ,07306-3936,,no_exact_match,0,0,ambiguous_or_unmatched,,
03650600,2002-2003,PC AGE,NJ,07306-3936,,no_exact_match,0,1,ambiguous_or_unmatched,,443216
03650603,2003-2004,PC AGE,NJ,,,no_exact_match,1,1,ambiguous_or_unmatched,,
03650603,2004-2005,PC AGE,NJ,,,no_exact_match,1,1,ambiguous_or_unmatched,,
03650603,2005-2006,PC AGE,NJ,,,no_exact_match,1,1,ambiguous_or_unmatched,,
03650603,2006-2007,PC AGE,NJ,73063,,no_exact_match,1,2,ambiguous_or_unmatched,,443225
03650700,2002-2003,PC AGE II,NJ,08817-2842,,no_exact_match,0,1,ambiguous_or_unmatched,,443225
03650700,2007-2008,PC AGE II,NJ,08817-2842,,no_exact_match,0,0,ambiguous_or_unmatched,,
03651300,2001-2002,SAINT JOSEPH'S MEDICAL CENTER SCHOOL OF RADIOGRAPHY,NY,10701-4080,,no_exact_match,0,1,ambiguous_or_unmatched,,441627
03652300,2001-2002,METROPOLITAN LEARNING INSTITUTE,NY,,,no_exact_match,0,1,ambiguous_or_unmatched,,441575
03653400,2004-2005,UNIVERSIDAD DE IBEROAMERICA - UNIBE,FC,11870,,no_exact_match,0,0,ambiguous_or_unmatched,,
03653400,2005-2006,UNIVERSIDAD DE IBEROAMERICA - UNIBE,FC,11870,,no_exact_match,0,0,ambiguous_or_unmatched,,
03653400,2006-2007,UNIVERSIDAD DE IBEROAMERICA - UNIBE,FC,11870,,no_exact_match,0,0,ambiguous_or_unmatched,,
03653400,2007-2008,UNIVERSIDAD DE IBEROAMERICA - UNIBE,FC,11870,,no_exact_match,0,0,ambiguous_or_unmatched,,
03653400,2008-2009,UNIVERSIDAD DE IBEROAMERICA - UNIBE,FC,11870,,no_exact_match,0,0,ambiguous_or_unmatched,,
03653400,2009-2010,UNIVERSIDAD DE IBEROAMERICA - UNIBE,FC,11870,,no_exact_match,0,0,ambiguous_or_unmatched,,
03653400,2010-2011,UNIVERSIDAD DE IBEROAMERICA,FC,11870,,no_exact_match,0,0,ambiguous_or_unmatched,,
03653400,2011-2012,UNIVERSIDAD DE IBEROAMERICA,FC,11870,,no_exact_match,0,0,ambiguous_or_unmatched,,
03653400,2012-2013,UNIVERSIDAD DE IBEROAMERICA,FC,11870,,no_exact_match,0,0,ambiguous_or_unmatched,,
03653400,2013-2014,UNIVERSIDAD DE IBEROAMERICA,,11870-1000,,no_exact_match,0,0,ambiguous_or_unmatched,,
03653400,2014-2015,UNIVERSIDAD DE IBEROAMERICA,,11870-1000,,no_exact_match,0,0,ambiguous_or_unmatched,,
03653400,2015-2016,UNIVERSIDAD DE IBEROAMÉRICA,,11870-1000,,no_exact_match,0,0,ambiguous_or_unmatched,,
03653400,2016-2017,UNIVERSIDAD DE IBEROAMÉRICA,,11870-1000,,no_exact_match,0,0,ambiguous_or_unmatched,,
03653400,2017-2018,UNIVERSIDAD DE IBEROAMÉRICA,,11870-1000,,no_exact_match,0,0,ambiguous_or_unmatched,,
03653400,2018-2019,UNIVERSIDAD DE IBEROAMÉRICA,,11870-1000,,no_exact_match,0,0,ambiguous_or_unmatched,,
03653400,2019-2020,UNIVERSIDAD DE IBEROAMÉRICA,,11870-1000,,no_exact_match,0,0,ambiguous_or_unmatched,,
03653400,2020-2021,UNIVERSIDAD DE IBEROAMÉRICA,,11870-1000,,no_exact_match,0,0,ambiguous_or_unmatched,,
03653400,2021-2022,UNIVERSIDAD DE IBEROAMÉRICA,,11870-1000,,no_exact_match,0,0,ambiguous_or_unmatched,,
03653400,2022-2023,UNIVERSIDAD DE IBEROAMÉRICA UNIBE S.C.,,11870-1000,,no_exact_match,0,0,ambiguous_or_unmatched,,
03653400,2023-2024,UNIVERSIDAD DE IBEROAMÉRICA UNIBE S.C.,,11870-1000,,no_exact_match,0,0,ambiguous_or_unmatched,,
03653400,2024-2025,UNIVERSIDAD DE IBEROAMÉRICA UNIBE S.C.,,11870-1000,,no_exact_match,0,0,year_unavailable,,
03654300,2001-2002,CAREER TRAINING SOLUTIONS,VA,22406-1014,,no_exact_match,0,1,ambiguous_or_unmatched,,441858
03655300,2010-2011,ILLINOIS CAREERPATH INSTITUTE,IL,60602-4043,,no_exact_match,0,1,ambiguous_or_unmatched,,443304
03659300,2002-2003,QUEST CAREER COLLEGE,OH,,,no_exact_match,0,1,ambiguous_or_unmatched,,443012
03659300,2007-2008,QUEST CAREER COLLEGE,OH,44130-3034,,exact_unique_inactive,1,0,ambiguous_or_unmatched,443012,
03660300,2002-2003,SEA COLLEGE OF BUSINESS AND TECHNOLOGY,CA,92821-5775,,no_exact_match,0,1,ambiguous_or_unmatched,,443243
03660300,2005-2006,SEA College of Business and Technology,CA,92821-5775,,exact_unique_inactive,1,0,ambiguous_or_unmatched,443243,
03661400,2002-2003,SOUTH FLORIDA INSTITUTE OF TECHNOLOGY,FL,,,no_exact_match,0,1,ambiguous_or_unmatched,,443252
03662400,2002-2003,ACADEMY EDUCATION SERVICES,CA,93030-7026,,no_exact_match,0,1,ambiguous_or_unmatched,,442903
03663300,2002-2003,HOOD THEOLOGICAL SEMINARY,NC,28144-5768,,no_exact_match,0,1,ambiguous_or_unmatched,,443076
03663400,2001-2002,ANDREWS ACADEMY OF COSMETOLOGY,MO,63080-1910,,no_exact_match,0,0,ambiguous_or_unmatched,,
03663400,2002-2003,UNIVERSITY OF COSMETOLOGY,MO,63080-1910,,no_exact_match,0,1,ambiguous_or_unmatched,,442921
03663400,2010-2011,UNIVERSITY OF COSMETOLOGY,MO,63080-1910,,exact_unique_inactive,1,0,ambiguous_or_unmatched,442921,
03664300,2002-2003,LA LAN 2000 COMPUTER TRAINING CENTER,CA,90035-4651,,no_exact_match,0,1,ambiguous_or_unmatched,,443155
03665400,2011-2012,CHRISTIE'S EDUCATION,NY,10036-8002,,no_exact_match,0,1,ambiguous_or_unmatched,,475510
03667300,2012-2013,FAITH THEOLOGICAL SEMINARY,MD,21212-2624,,no_exact_match,0,1,ambiguous_or_unmatched,,212452
03668300,2002-2003,BIRTHINGWAY COLLEGE OF MIDWIFERY,OR,97266-4042,,no_exact_match,0,1,ambiguous_or_unmatched,,442949
03669300,2002-2003,ILLINOIS WELDING SCHOOL,IL,61607-2045,,no_exact_match,0,1,ambiguous_or_unmatched,,443085
03670300,2002-2003,TONI&GUY HAIRDRESSING ACADEMY,CO,80911-1713,,no_exact_match,0,1,ambiguous_or_unmatched,,443289
03674300,2003-2004,UNIVERSITY OF ABERTAY DUNDEE,FC,00011,,no_exact_match,0,0,ambiguous_or_unmatched,,
03674300,2004-2005,UNIVERSITY OF ABERTAY DUNDEE,FC,00011,,no_exact_match,0,0,ambiguous_or_unmatched,,
03674300,2005-2006,UNIVERSITY OF ABERTAY DUNDEE,FC,00011,,no_exact_match,0,0,ambiguous_or_unmatched,,
03674300,2006-2007,UNIVERSITY OF ABERTAY DUNDEE,FC,00011,,no_exact_match,0,0,ambiguous_or_unmatched,,
03674300,2007-2008,UNIVERSITY OF ABERTAY DUNDEE,FC,00011,,no_exact_match,0,0,ambiguous_or_unmatched,,
03674300,2008-2009,UNIVERSITY OF ABERTAY DUNDEE,FC,00011,,no_exact_match,0,0,ambiguous_or_unmatched,,
03674300,2009-2010,UNIVERSITY OF ABERTAY DUNDEE,FC,00011,,no_exact_match,0,0,ambiguous_or_unmatched,,
03674300,2010-2011,UNIVERSITY OF ABERTAY DUNDEE,FC,00011,,no_exact_match,0,0,ambiguous_or_unmatched,,
03674300,2011-2012,UNIVERSITY OF ABERTAY DUNDEE,FC,00011,,no_exact_match,0,0,ambiguous_or_unmatched,,
03674300,2012-2013,UNIVERSITY OF ABERTAY DUNDEE,FC,00011,,no_exact_match,0,0,ambiguous_or_unmatched,,
03674300,2013-2014,UNIVERSITY OF ABERTAY DUNDEE,,00011,,no_exact_match,0,0,ambiguous_or_unmatched,,
03674300,2014-2015,UNIVERSITY OF ABERTAY DUNDEE,,00011,,no_exact_match,0,0,ambiguous_or_unmatched,,
03674300,2015-2016,UNIVERSITY OF ABERTAY DUNDEE,,00011,,no_exact_match,0,0,ambiguous_or_unmatched,,
03674300,2016-2017,UNIVERSITY OF ABERTAY DUNDEE,,00011,,no_exact_match,0,0,ambiguous_or_unmatched,,
03674300,2017-2018,UNIVERSITY OF ABERTAY DUNDEE,,00011,,no_exact_match,0,0,ambiguous_or_unmatched,,
03674300,2018-2019,ABERTAY UNIVERSITY,,00011,,no_exact_match,0,0,ambiguous_or_unmatched,,
